OBJECTID,CollarID,Date_MMDDY,Speed_mph,Heading,y,x
147484,856,11/21/2008,0,245,40.363583,-105.56
147443,856,11/21/2008,0,310,40.363516,-105.559991
147454,856,11/21/2008,0,250,40.363533,-105.559991
147475,856,11/21/2008,0,100,40.363816,-105.559991
147441,856,11/21/2008,0,300,40.363491,-105.559983
147472,856,11/21/2008,0,355,40.3635,-105.559975
147440,856,11/21/2008,0,185,40.363508,-105.559966
147453,856,11/21/2008,0,5,40.363575,-105.559966
147455,856,11/21/2008,0,210,40.3635,-105.559966
147456,856,11/21/2008,0,0,40.363333,-105.559966
147471,856,11/21/2008,0,50,40.363608,-105.559966
147449,856,11/21/2008,0,135,40.363408,-105.559958
147451,856,11/21/2008,0,355,40.363216,-105.559958
147442,856,11/21/2008,0,305,40.363533,-105.55995
147483,856,11/21/2008,0,200,40.363533,-105.55995
147474,856,11/21/2008,0,165,40.3634,-105.559941
147444,856,11/21/2008,0,165,40.363516,-105.559933
147448,856,11/21/2008,0,100,40.363416,-105.559933
147457,856,11/21/2008,0,310,40.363416,-105.559916
147467,856,11/21/2008,0,230,40.363558,-105.559916
147459,856,11/21/2008,0,305,40.3635,-105.559908
147450,856,11/21/2008,0,20,40.363483,-105.559891
147466,856,11/21/2008,0,5,40.363575,-105.559858
147462,856,11/21/2008,0,200,40.363733,-105.559791
147487,856,11/21/2008,0,295,40.363458,-105.559758
147488,856,11/22/2008,0,295,40.363691,-105.560316
147495,856,11/22/2008,0,150,40.364075,-105.560308
147517,856,11/22/2008,0,220,40.3633,-105.560283
147515,856,11/22/2008,0,205,40.363066,-105.560258
147526,856,11/22/2008,0,15,40.363616,-105.560108
147534,856,11/22/2008,0,100,40.3636,-105.560108
147491,856,11/22/2008,0,275,40.363516,-105.560083
147493,856,11/22/2008,0,30,40.363375,-105.560083
147523,856,11/22/2008,0,85,40.36335,-105.560083
147529,856,11/22/2008,0,70,40.3634,-105.560083
147508,856,11/22/2008,0,215,40.363475,-105.560075
147519,856,11/22/2008,0,15,40.363583,-105.560075
147516,856,11/22/2008,0,210,40.363366,-105.560066
147496,856,11/22/2008,0,15,40.363525,-105.560058
147497,856,11/22/2008,0,15,40.363583,-105.56005
147511,856,11/22/2008,0,200,40.363575,-105.560041
147502,856,11/22/2008,0,15,40.363516,-105.560033
147518,856,11/22/2008,0,80,40.363558,-105.560033
147528,856,11/22/2008,0,115,40.363508,-105.560033
147489,856,11/22/2008,0,50,40.363533,-105.560025
147522,856,11/22/2008,0,165,40.363616,-105.560025
147524,856,11/22/2008,0,140,40.363566,-105.560025
147530,856,11/22/2008,0,280,40.363566,-105.560025
147490,856,11/22/2008,0,80,40.363575,-105.560016
147501,856,11/22/2008,0,0,40.363541,-105.560016
147498,856,11/22/2008,0,110,40.3637,-105.560008
147527,856,11/22/2008,0,145,40.36355,-105.560008
147494,856,11/22/2008,0,185,40.363491,-105.56
147499,856,11/22/2008,0,165,40.363408,-105.56
147503,856,11/22/2008,0,195,40.363541,-105.56
147512,856,11/22/2008,0,45,40.363491,-105.559991
147513,856,11/22/2008,0,250,40.363508,-105.559983
147492,856,11/22/2008,0,280,40.3635,-105.559975
147510,856,11/22/2008,0,325,40.3635,-105.559975
147514,856,11/22/2008,0,180,40.363466,-105.559975
147532,856,11/22/2008,0,80,40.363541,-105.559958
147531,856,11/22/2008,0,355,40.363541,-105.55995
147500,856,11/22/2008,0,295,40.363391,-105.559933
147506,856,11/22/2008,0,345,40.363591,-105.559933
147504,856,11/22/2008,0,335,40.363358,-105.559916
147520,856,11/22/2008,0,230,40.3636,-105.559908
147525,856,11/22/2008,0,135,40.3636,-105.5599
147507,856,11/22/2008,0,230,40.363575,-105.5598
147521,856,11/22/2008,0,195,40.363908,-105.559775
147533,856,11/22/2008,0,80,40.3635,-105.559766
147509,856,11/22/2008,0,145,40.3634,-105.55975
147505,856,11/22/2008,0,115,40.36305,-105.559591
147562,856,11/23/2008,0,200,40.362475,-105.560466
147535,856,11/23/2008,0,290,40.3637,-105.560166
147553,856,11/23/2008,0,315,40.363608,-105.56015
147573,856,11/23/2008,0,205,40.363433,-105.560141
147558,856,11/23/2008,0,0,40.363458,-105.560133
147582,856,11/23/2008,0,95,40.363591,-105.560108
147552,856,11/23/2008,0,145,40.363591,-105.5601
147560,856,11/23/2008,0,40,40.363483,-105.560091
147568,856,11/23/2008,0,340,40.363716,-105.560091
147576,856,11/23/2008,0,300,40.36345,-105.560091
147549,856,11/23/2008,0,85,40.363491,-105.560075
147559,856,11/23/2008,0,225,40.363541,-105.560075
147561,856,11/23/2008,0,10,40.3631,-105.560075
147574,856,11/23/2008,0,285,40.3635,-105.560075
147544,856,11/23/2008,0,350,40.363625,-105.560058
147565,856,11/23/2008,0,215,40.363425,-105.560058
147541,856,11/23/2008,0,175,40.363366,-105.56005
147542,856,11/23/2008,0,10,40.363616,-105.56005
147566,856,11/23/2008,0,210,40.363508,-105.56005
147567,856,11/23/2008,0,95,40.363566,-105.56005
147571,856,11/23/2008,0,55,40.363491,-105.56005
147550,856,11/23/2008,0,5,40.363483,-105.560041
147564,856,11/23/2008,0,325,40.363416,-105.560033
147575,856,11/23/2008,0,125,40.363525,-105.560033
147546,856,11/23/2008,0,355,40.363366,-105.560016
147556,856,11/23/2008,0,295,40.36355,-105.560016
147545,856,11/23/2008,0,0,40.363533,-105.560008
147570,856,11/23/2008,0,5,40.363616,-105.560008
147572,856,11/23/2008,0,355,40.363316,-105.56
147536,856,11/23/2008,0,345,40.363525,-105.559991
147547,856,11/23/2008,0,250,40.363516,-105.559991
147548,856,11/23/2008,0,45,40.363566,-105.559991
147551,856,11/23/2008,0,95,40.363325,-105.559991
147554,856,11/23/2008,0,260,40.363508,-105.559991
147577,856,11/23/2008,0,310,40.363466,-105.559991
147557,856,11/23/2008,0,325,40.363525,-105.559983
147563,856,11/23/2008,0,0,40.363441,-105.559983
147580,856,11/23/2008,0,290,40.363516,-105.559983
147537,856,11/23/2008,0,140,40.363541,-105.559966
147538,856,11/23/2008,0,15,40.363566,-105.559966
147539,856,11/23/2008,0,275,40.363508,-105.559966
147569,856,11/23/2008,0,85,40.363433,-105.559966
147543,856,11/23/2008,0,335,40.363391,-105.559958
147581,856,11/23/2008,0,90,40.363458,-105.559958
147540,856,11/23/2008,0,270,40.363516,-105.559933
147578,856,11/23/2008,0,235,40.363533,-105.559883
147555,856,11/23/2008,0,310,40.363491,-105.55985
147579,856,11/23/2008,0,75,40.363516,-105.55985
147583,856,11/24/2008,0,335,40.363591,-105.560483
147610,856,11/24/2008,0,20,40.362416,-105.560466
147621,856,11/24/2008,0,95,40.363466,-105.560216
147597,856,11/24/2008,0,240,40.363675,-105.560125
147598,856,11/24/2008,0,305,40.363575,-105.560083
147614,856,11/24/2008,0,25,40.363491,-105.560083
147613,856,11/24/2008,0,30,40.363408,-105.560075
147622,856,11/24/2008,0,170,40.36355,-105.560066
147602,856,11/24/2008,0,230,40.363491,-105.560058
147607,856,11/24/2008,0,185,40.3634,-105.560058
147612,856,11/24/2008,0,265,40.363433,-105.560058
147600,856,11/24/2008,0,325,40.363308,-105.56005
147585,856,11/24/2008,0,110,40.363525,-105.560041
147618,856,11/24/2008,0,355,40.363091,-105.560041
147620,856,11/24/2008,0,265,40.363566,-105.560041
147628,856,11/24/2008,0,40,40.363516,-105.560041
147593,856,11/24/2008,0,190,40.363516,-105.560025
147599,856,11/24/2008,0,340,40.363433,-105.560025
147605,856,11/24/2008,0,15,40.363525,-105.560025
147627,856,11/24/2008,0,275,40.363508,-105.560025
147592,856,11/24/2008,0,355,40.363558,-105.560016
147595,856,11/24/2008,0,5,40.363533,-105.56
147596,856,11/24/2008,0,200,40.363508,-105.56
147601,856,11/24/2008,0,15,40.363608,-105.56
147625,856,11/24/2008,0,0,40.363558,-105.56
147586,856,11/24/2008,0,60,40.36345,-105.559991
147587,856,11/24/2008,0,175,40.363225,-105.559991
147616,856,11/24/2008,0,20,40.363466,-105.559991
147626,856,11/24/2008,0,10,40.363508,-105.559991
147615,856,11/24/2008,0,80,40.363583,-105.559983
147603,856,11/24/2008,0,355,40.363525,-105.559975
147617,856,11/24/2008,0,325,40.363266,-105.559975
147584,856,11/24/2008,0,290,40.363458,-105.559966
147591,856,11/24/2008,0,160,40.363566,-105.559966
147604,856,11/24/2008,0,235,40.363466,-105.559966
147623,856,11/24/2008,0,315,40.363558,-105.559966
147624,856,11/24/2008,0,120,40.363466,-105.559966
147590,856,11/24/2008,0,345,40.363616,-105.559958
147629,856,11/24/2008,0,290,40.363491,-105.559958
147589,856,11/24/2008,0,190,40.36365,-105.559925
147606,856,11/24/2008,0,355,40.363683,-105.559925
147630,856,11/24/2008,0,345,40.363258,-105.559925
147594,856,11/24/2008,0,5,40.363425,-105.559891
147608,856,11/24/2008,0,145,40.363575,-105.559891
147611,856,11/24/2008,0,190,40.363641,-105.559866
147588,856,11/24/2008,0,205,40.363966,-105.559825
147619,856,11/24/2008,0,225,40.363533,-105.559775
147609,856,11/24/2008,0,20,40.364075,-105.559675
147672,856,11/25/2008,0,105,40.363441,-105.560175
147669,856,11/25/2008,0,175,40.363441,-105.56015
147658,856,11/25/2008,0,80,40.36355,-105.560141
147646,856,11/25/2008,0,345,40.363675,-105.560125
147663,856,11/25/2008,0,205,40.363583,-105.560083
147670,856,11/25/2008,0,145,40.363508,-105.560083
147631,856,11/25/2008,0,295,40.3634,-105.560075
147645,856,11/25/2008,0,155,40.363675,-105.560066
147654,856,11/25/2008,0,160,40.363458,-105.560066
147666,856,11/25/2008,0,65,40.363391,-105.560058
147652,856,11/25/2008,0,65,40.363541,-105.560041
147656,856,11/25/2008,0,80,40.363425,-105.560041
147674,856,11/25/2008,0,40,40.363508,-105.560033
147667,856,11/25/2008,0,165,40.363391,-105.560025
147635,856,11/25/2008,0,185,40.3638,-105.560016
147649,856,11/25/2008,0,45,40.363441,-105.560016
147647,856,11/25/2008,0,130,40.36355,-105.560008
147661,856,11/25/2008,0,125,40.363441,-105.56
147677,856,11/25/2008,0,325,40.363483,-105.559991
147633,856,11/25/2008,0,45,40.363458,-105.559983
147673,856,11/25/2008,0,20,40.363533,-105.559983
147632,856,11/25/2008,0,300,40.363466,-105.559975
147651,856,11/25/2008,0,55,40.363525,-105.559975
147653,856,11/25/2008,0,65,40.363516,-105.559975
147668,856,11/25/2008,0,5,40.363433,-105.559975
147678,856,11/25/2008,0,265,40.363491,-105.559975
147659,856,11/25/2008,0,195,40.363583,-105.559966
147664,856,11/25/2008,0,35,40.363491,-105.559966
147636,856,11/25/2008,0,100,40.363633,-105.559958
147662,856,11/25/2008,0,315,40.363508,-105.559958
147665,856,11/25/2008,0,290,40.3634,-105.559958
147634,856,11/25/2008,0,325,40.3636,-105.55995
147648,856,11/25/2008,0,215,40.36345,-105.55995
147676,856,11/25/2008,0,150,40.3634,-105.55995
147644,856,11/25/2008,0,70,40.363583,-105.559941
147671,856,11/25/2008,0,150,40.363366,-105.559933
147675,856,11/25/2008,0,340,40.363491,-105.559933
147657,856,11/25/2008,0,95,40.36355,-105.559925
147660,856,11/25/2008,0,220,40.363608,-105.559908
147643,856,11/25/2008,0,295,40.364875,-105.559816
147650,856,11/25/2008,0,75,40.363458,-105.559808
147638,856,11/25/2008,0,15,40.3632,-105.559766
147641,856,11/25/2008,0,190,40.362825,-105.559708
147642,856,11/25/2008,0,100,40.364466,-105.559708
147640,856,11/25/2008,0,320,40.3631,-105.55955
147639,856,11/25/2008,0,145,40.363,-105.5594
147655,856,11/25/2008,0,210,40.363833,-105.559183
147637,856,11/25/2008,1.2,30,40.368083,-105.557266
147688,856,11/26/2008,0,120,40.363733,-105.560675
147697,856,11/26/2008,0,45,40.363225,-105.560508
147716,856,11/26/2008,0,25,40.363825,-105.560341
147685,856,11/26/2008,0,215,40.363225,-105.560208
147699,856,11/26/2008,0,65,40.363475,-105.560191
147706,856,11/26/2008,0,15,40.363183,-105.560158
147690,856,11/26/2008,0,355,40.362866,-105.560133
147704,856,11/26/2008,0,295,40.363483,-105.560133
147701,856,11/26/2008,0,105,40.363566,-105.560108
147679,856,11/26/2008,0,15,40.363516,-105.5601
147710,856,11/26/2008,0,250,40.363558,-105.5601
147683,856,11/26/2008,0,185,40.363475,-105.560091
147725,856,11/26/2008,0,225,40.36355,-105.560091
147686,856,11/26/2008,0,190,40.3632,-105.560083
147702,856,11/26/2008,0,340,40.363516,-105.560066
147715,856,11/26/2008,0,250,40.363533,-105.56005
147680,856,11/26/2008,0,315,40.363508,-105.560041
147721,856,11/26/2008,0,140,40.363466,-105.560033
147694,856,11/26/2008,0,185,40.363483,-105.560025
147703,856,11/26/2008,0,285,40.363566,-105.560016
147711,856,11/26/2008,0,255,40.363508,-105.560016
147712,856,11/26/2008,0,195,40.363616,-105.560016
147687,856,11/26/2008,0,325,40.363133,-105.56
147713,856,11/26/2008,0,305,40.36335,-105.56
147719,856,11/26/2008,0,185,40.363658,-105.56
147681,856,11/26/2008,0,235,40.363541,-105.559983
147693,856,11/26/2008,0,180,40.363491,-105.559983
147709,856,11/26/2008,0,200,40.363483,-105.559983
147717,856,11/26/2008,0,355,40.363558,-105.559975
147718,856,11/26/2008,0,10,40.36375,-105.559975
147722,856,11/26/2008,0,350,40.363508,-105.559975
147684,856,11/26/2008,0,185,40.36355,-105.559966
147707,856,11/26/2008,0,20,40.363575,-105.559966
147708,856,11/26/2008,0,220,40.363608,-105.559966
147726,856,11/26/2008,0,25,40.3635,-105.559966
147720,856,11/26/2008,0,355,40.363508,-105.559958
147724,856,11/26/2008,0,130,40.363466,-105.559958
147692,856,11/26/2008,0,145,40.363516,-105.559941
147723,856,11/26/2008,0,135,40.363358,-105.559925
147682,856,11/26/2008,0,165,40.363508,-105.559916
147696,856,11/26/2008,0,160,40.36355,-105.559916
147714,856,11/26/2008,0,90,40.363566,-105.559908
147691,856,11/26/2008,0,40,40.363658,-105.55985
147695,856,11/26/2008,0,145,40.363266,-105.559833
147705,856,11/26/2008,0,200,40.363766,-105.559825
147698,856,11/26/2008,0,230,40.363483,-105.559766
147689,856,11/26/2008,0,195,40.362908,-105.55975
147700,856,11/26/2008,0,115,40.363408,-105.5596
147733,856,11/27/2008,0,330,40.363075,-105.561625
147755,856,11/27/2008,0,50,40.363175,-105.560341
147745,856,11/27/2008,0,60,40.363475,-105.560308
147770,856,11/27/2008,0,315,40.363558,-105.560308
147754,856,11/27/2008,0,220,40.363158,-105.560275
147735,856,11/27/2008,0,340,40.364025,-105.560258
147753,856,11/27/2008,0,210,40.363141,-105.560241
147750,856,11/27/2008,0,250,40.363391,-105.560166
147744,856,11/27/2008,0,40,40.363433,-105.560141
147734,856,11/27/2008,0,355,40.363641,-105.560125
147766,856,11/27/2008,0,280,40.363608,-105.560125
147742,856,11/27/2008,0,85,40.363416,-105.560108
147741,856,11/27/2008,0,350,40.36365,-105.5601
147763,856,11/27/2008,0,345,40.363725,-105.5601
147761,856,11/27/2008,0,60,40.36355,-105.560066
147772,856,11/27/2008,0,285,40.363516,-105.560066
147738,856,11/27/2008,0,350,40.363441,-105.56005
147728,856,11/27/2008,0,5,40.363516,-105.560033
147729,856,11/27/2008,0,290,40.363525,-105.560033
147765,856,11/27/2008,0,140,40.36345,-105.560033
147731,856,11/27/2008,0,60,40.363608,-105.560025
147740,856,11/27/2008,0,0,40.363633,-105.560025
147730,856,11/27/2008,0,265,40.363583,-105.560016
147748,856,11/27/2008,0,335,40.363483,-105.560008
147749,856,11/27/2008,0,215,40.3635,-105.560008
147727,856,11/27/2008,0,85,40.3635,-105.56
147739,856,11/27/2008,0,355,40.363441,-105.56
147759,856,11/27/2008,0,155,40.363425,-105.56
147737,856,11/27/2008,0,160,40.363425,-105.559983
147762,856,11/27/2008,0,15,40.363675,-105.559983
147757,856,11/27/2008,0,0,40.363508,-105.559975
147751,856,11/27/2008,0,350,40.363383,-105.559966
147760,856,11/27/2008,0,100,40.3636,-105.559966
147768,856,11/27/2008,0,310,40.363475,-105.559958
147758,856,11/27/2008,0,200,40.363541,-105.55995
147746,856,11/27/2008,0,275,40.363475,-105.559916
147756,856,11/27/2008,0,165,40.3636,-105.559916
147764,856,11/27/2008,0,145,40.363275,-105.559891
147743,856,11/27/2008,0,45,40.363658,-105.559875
147736,856,11/27/2008,0,345,40.363016,-105.559866
147732,856,11/27/2008,0,170,40.363641,-105.55985
147747,856,11/27/2008,0,310,40.363466,-105.55985
147752,856,11/27/2008,0,195,40.363983,-105.55975
147767,856,11/27/2008,0,280,40.363525,-105.559516
147771,856,11/27/2008,0,290,40.363283,-105.55945
147769,856,11/27/2008,0,280,40.363358,-105.559041
147811,856,11/28/2008,0,340,40.364308,-105.560316
147773,856,11/28/2008,0,115,40.3635,-105.560283
147787,856,11/28/2008,0,240,40.363575,-105.560183
147798,856,11/28/2008,0,235,40.36355,-105.560133
147776,856,11/28/2008,0,330,40.363683,-105.560125
147805,856,11/28/2008,0,205,40.363641,-105.560125
147820,856,11/28/2008,0,210,40.363583,-105.560125
147791,856,11/28/2008,0,15,40.363425,-105.560116
147807,856,11/28/2008,0,15,40.363341,-105.560108
147793,856,11/28/2008,0,85,40.363658,-105.5601
147818,856,11/28/2008,0,5,40.363533,-105.560091
147777,856,11/28/2008,0,60,40.363525,-105.560066
147806,856,11/28/2008,0,30,40.363433,-105.560066
147813,856,11/28/2008,0,115,40.363575,-105.560066
147809,856,11/28/2008,0,70,40.363275,-105.560058
147816,856,11/28/2008,0,355,40.363516,-105.560058
147786,856,11/28/2008,0,185,40.363608,-105.56005
147778,856,11/28/2008,0,130,40.363675,-105.560041
147795,856,11/28/2008,0,290,40.363425,-105.560033
147808,856,11/28/2008,0,30,40.363475,-105.560033
147779,856,11/28/2008,0,145,40.363491,-105.560016
147780,856,11/28/2008,0,15,40.363491,-105.560016
147815,856,11/28/2008,0,40,40.363466,-105.560016
147783,856,11/28/2008,0,165,40.363516,-105.560008
147797,856,11/28/2008,0,30,40.363516,-105.560008
147810,856,11/28/2008,0,180,40.363683,-105.560008
147801,856,11/28/2008,0,225,40.3635,-105.56
147819,856,11/28/2008,0,30,40.363491,-105.56
147788,856,11/28/2008,0,345,40.363366,-105.559991
147774,856,11/28/2008,0,290,40.363525,-105.559983
147789,856,11/28/2008,0,85,40.363433,-105.559983
147799,856,11/28/2008,0,235,40.363625,-105.559983
147814,856,11/28/2008,0,345,40.363483,-105.559983
147817,856,11/28/2008,0,270,40.363516,-105.559983
147775,856,11/28/2008,0,80,40.363491,-105.559975
147804,856,11/28/2008,0,0,40.363491,-105.559975
147782,856,11/28/2008,0,15,40.363566,-105.559966
147802,856,11/28/2008,0,205,40.363358,-105.559966
147784,856,11/28/2008,0,5,40.363483,-105.559958
147790,856,11/28/2008,0,220,40.363566,-105.559958
147800,856,11/28/2008,0,215,40.363625,-105.559958
147785,856,11/28/2008,0,205,40.363658,-105.559941
147781,856,11/28/2008,0,335,40.363425,-105.559933
147792,856,11/28/2008,0,295,40.363625,-105.559933
147794,856,11/28/2008,0,170,40.363808,-105.559925
147812,856,11/28/2008,0,100,40.363183,-105.559908
147796,856,11/28/2008,0,110,40.363641,-105.559816
147803,856,11/28/2008,0,200,40.363758,-105.5598
147838,856,11/29/2008,1.2,40,40.362066,-105.561491
147851,856,11/29/2008,0,95,40.363158,-105.560475
147861,856,11/29/2008,0,270,40.363616,-105.560241
147835,856,11/29/2008,0,335,40.363733,-105.560183
147830,856,11/29/2008,0,0,40.3638,-105.56015
147845,856,11/29/2008,0,190,40.363383,-105.560141
147836,856,11/29/2008,0,345,40.3639,-105.560133
147856,856,11/29/2008,0,30,40.363433,-105.560133
147846,856,11/29/2008,0,180,40.3634,-105.560125
147850,856,11/29/2008,0,40,40.363441,-105.560125
147864,856,11/29/2008,0,195,40.3635,-105.560108
147827,856,11/29/2008,0,5,40.363466,-105.5601
147858,856,11/29/2008,0,175,40.36345,-105.5601
147842,856,11/29/2008,0,335,40.363416,-105.560091
147862,856,11/29/2008,0,130,40.3636,-105.560091
147868,856,11/29/2008,0,345,40.363541,-105.560075
147839,856,11/29/2008,0,80,40.3634,-105.560066
147857,856,11/29/2008,0,25,40.363408,-105.560058
147843,856,11/29/2008,0,280,40.363483,-105.56005
147844,856,11/29/2008,0,325,40.363416,-105.56005
147853,856,11/29/2008,0,120,40.363525,-105.560041
147828,856,11/29/2008,0,0,40.363458,-105.560033
147848,856,11/29/2008,0,130,40.363541,-105.560033
147863,856,11/29/2008,0,110,40.3635,-105.560033
147826,856,11/29/2008,0,35,40.363491,-105.560025
147834,856,11/29/2008,0,250,40.363683,-105.560025
147847,856,11/29/2008,0,285,40.363508,-105.560025
147859,856,11/29/2008,0,40,40.363516,-105.560025
147822,856,11/29/2008,0,320,40.363583,-105.560016
147852,856,11/29/2008,0,30,40.363458,-105.560016
147854,856,11/29/2008,0,255,40.36355,-105.560016
147840,856,11/29/2008,0,35,40.363533,-105.559991
147860,856,11/29/2008,0,30,40.36345,-105.559991
147824,856,11/29/2008,0,140,40.363575,-105.559975
147855,856,11/29/2008,0,15,40.363283,-105.559975
147833,856,11/29/2008,0,200,40.363558,-105.559966
147865,856,11/29/2008,0,175,40.363458,-105.559966
147823,856,11/29/2008,0,350,40.363508,-105.559958
147832,856,11/29/2008,0,0,40.363283,-105.559958
147849,856,11/29/2008,0,100,40.363408,-105.55995
147825,856,11/29/2008,0,355,40.363533,-105.559941
147821,856,11/29/2008,0,320,40.363516,-105.5599
147867,856,11/29/2008,0,350,40.3632,-105.5599
147829,856,11/29/2008,0,335,40.363308,-105.559841
147831,856,11/29/2008,0,350,40.362533,-105.559841
147841,856,11/29/2008,0,130,40.363466,-105.559833
147866,856,11/29/2008,0,55,40.363466,-105.559733
147837,856,11/29/2008,0,25,40.3636,-105.559633
147887,856,11/30/2008,0,40,40.363458,-105.560291
147875,856,11/30/2008,0,195,40.363725,-105.560116
147882,856,11/30/2008,0,55,40.363466,-105.560116
147913,856,11/30/2008,0,325,40.363533,-105.560108
147916,856,11/30/2008,0,300,40.3634,-105.5601
147883,856,11/30/2008,0,30,40.363458,-105.560075
147909,856,11/30/2008,0,155,40.363516,-105.560075
147871,856,11/30/2008,0,260,40.363541,-105.560066
147878,856,11/30/2008,0,230,40.363708,-105.560066
147876,856,11/30/2008,0,95,40.363558,-105.560058
147902,856,11/30/2008,0,350,40.363616,-105.560058
147873,856,11/30/2008,0,0,40.363691,-105.56005
147881,856,11/30/2008,0,0,40.363483,-105.560033
147905,856,11/30/2008,0,0,40.363483,-105.560033
147910,856,11/30/2008,0,140,40.363541,-105.560033
147915,856,11/30/2008,0,270,40.363408,-105.560033
147888,856,11/30/2008,0,270,40.363508,-105.560025
147892,856,11/30/2008,0,340,40.363741,-105.560016
147886,856,11/30/2008,0,55,40.363533,-105.560008
147900,856,11/30/2008,0,185,40.363525,-105.560008
147907,856,11/30/2008,0,15,40.363508,-105.560008
147884,856,11/30/2008,0,90,40.363383,-105.56
147893,856,11/30/2008,0,255,40.363483,-105.56
147906,856,11/30/2008,0,180,40.363625,-105.56
147885,856,11/30/2008,0,10,40.363616,-105.559983
147899,856,11/30/2008,0,265,40.363575,-105.559975
147901,856,11/30/2008,0,335,40.363508,-105.559975
147912,856,11/30/2008,0,345,40.363508,-105.559975
147890,856,11/30/2008,0,305,40.363525,-105.559966
147872,856,11/30/2008,0,175,40.363533,-105.559958
147880,856,11/30/2008,0,15,40.363583,-105.559958
147908,856,11/30/2008,0,145,40.363516,-105.559958
147869,856,11/30/2008,0,270,40.363516,-105.55995
147877,856,11/30/2008,0,165,40.363508,-105.55995
147897,856,11/30/2008,0,330,40.363441,-105.55995
147898,856,11/30/2008,0,300,40.363575,-105.55995
147904,856,11/30/2008,0,45,40.363608,-105.55995
147874,856,11/30/2008,0,185,40.363541,-105.559941
147895,856,11/30/2008,0,125,40.3635,-105.559941
147894,856,11/30/2008,0,265,40.363575,-105.559916
147870,856,11/30/2008,0,285,40.363583,-105.5599
147879,856,11/30/2008,0,30,40.363475,-105.5599
147891,856,11/30/2008,0,250,40.363625,-105.5599
147911,856,11/30/2008,0,310,40.3634,-105.559875
147903,856,11/30/2008,0,250,40.363591,-105.559816
147896,856,11/30/2008,0,315,40.363358,-105.559783
147889,856,11/30/2008,0,195,40.3635,-105.559741
147914,856,11/30/2008,0,95,40.363508,-105.559566
